log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,interval_sec,msg_source,msg_type,msg_count,msg_served,msg_rejected
2021-02-24 00:17:45.766979,1614125865.766974,2021-02-24 00:17:45.766,1614125865.766794,300.0,market-11th,SRM,0,0,0
2021-02-24 00:22:45.799548,1614126165.7995298,2021-02-24 00:22:45.799,1614126165.799011,300.0,market-11th,SRM,0,0,0
2021-02-24 00:27:45.831462,1614126465.8314428,2021-02-24 00:27:45.830,1614126465.830929,300.0,market-11th,SRM,0,0,0
2021-02-24 00:32:45.863454,1614126765.8634355,2021-02-24 00:32:45.862,1614126765.862944,300.0,market-11th,SRM,0,0,0
