log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,interval_sec,msg_source,msg_type,msg_count,msg_served,msg_rejected
2021-02-24 00:17:41.703550,1614125861.7035303,2021-02-24 00:17:41.702,1614125861.70294,300.0,clay-11th,SRM,0,0,0
2021-02-24 00:22:41.735451,1614126161.7354321,2021-02-24 00:22:41.734,1614126161.734932,300.0,clay-11th,SRM,0,0,0
2021-02-24 00:27:41.767586,1614126461.7675657,2021-02-24 00:27:41.767,1614126461.767049,300.0,clay-11th,SRM,0,0,0
2021-02-24 00:32:41.799453,1614126761.7994328,2021-02-24 00:32:41.798,1614126761.79892,300.0,clay-11th,SRM,0,0,0
