log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,interval_sec,msg_source,msg_type,msg_count,msg_served,msg_rejected
2021-01-01 03:06:34.052067,1609470394.0520384,2021-01-01 03:06:34.51,1609470394.051324,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 03:08:43.439046,1609470523.4390106,2021-01-01 03:08:43.438,1609470523.438326,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 03:11:34.007479,1609470694.0074372,2021-01-01 03:11:34.6,1609470694.006577,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 03:11:34.171026,1609470694.1709852,2021-01-01 03:11:34.170,1609470694.170109,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 03:11:34.172279,1609470694.1722457,2021-01-01 03:11:34.171,1609470694.171513,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 03:11:34.173371,1609470694.1733449,2021-01-01 03:11:34.172,1609470694.172681,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 03:13:43.999996,1609470823.9999223,2021-01-01 03:13:43.998,1609470823.998613,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 03:16:34.008906,1609470994.0088377,2021-01-01 03:16:34.7,1609470994.007179,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 03:16:34.059630,1609470994.0595903,2021-01-01 03:16:34.58,1609470994.058754,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 03:16:34.060185,1609470994.0601573,2021-01-01 03:16:34.59,1609470994.059362,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 03:16:34.060627,1609470994.0606005,2021-01-01 03:16:34.59,1609470994.059926,300.0,daisy-anthem,SPaT,2999,NA,NA
2021-01-01 03:18:43.519200,1609471123.5191557,2021-01-01 03:18:43.518,1609471123.518355,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 03:21:34.003256,1609471294.0032196,2021-01-01 03:21:34.2,1609471294.002473,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 03:21:34.003749,1609471294.0037215,2021-01-01 03:21:34.3,1609471294.003047,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 03:21:34.004156,1609471294.0041313,2021-01-01 03:21:34.3,1609471294.003563,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 03:21:34.008857,1609471294.008831,2021-01-01 03:21:34.8,1609471294.008191,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 03:23:43.039115,1609471423.0390704,2021-01-01 03:23:43.38,1609471423.038342,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 03:26:34.007204,1609471594.0071738,2021-01-01 03:26:34.6,1609471594.006494,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 03:26:34.120725,1609471594.1206589,2021-01-01 03:26:34.119,1609471594.119091,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 03:26:34.123074,1609471594.1230114,2021-01-01 03:26:34.120,1609471594.120345,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 03:26:34.123952,1609471594.1238973,2021-01-01 03:26:34.121,1609471594.121545,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 03:28:43.599038,1609471723.5990062,2021-01-01 03:28:43.598,1609471723.598339,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 03:31:34.026907,1609471894.0268393,2021-01-01 03:31:34.25,1609471894.025331,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 03:31:34.109576,1609471894.109535,2021-01-01 03:31:34.108,1609471894.108633,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 03:31:34.110136,1609471894.110108,2021-01-01 03:31:34.109,1609471894.109312,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 03:31:34.110715,1609471894.1106846,2021-01-01 03:31:34.109,1609471894.109949,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 03:33:43.118996,1609472023.1189582,2021-01-01 03:33:43.118,1609472023.118318,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 03:36:34.002707,1609472194.0026708,2021-01-01 03:36:34.1,1609472194.001918,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 03:36:34.017728,1609472194.0176709,2021-01-01 03:36:34.16,1609472194.016517,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 03:36:34.018396,1609472194.0183647,2021-01-01 03:36:34.17,1609472194.017074,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 03:36:34.018904,1609472194.0188737,2021-01-01 03:36:34.17,1609472194.017842,300.0,daisy-anthem,SPaT,2999,NA,NA
2021-01-01 03:38:43.680130,1609472323.68006,2021-01-01 03:38:43.678,1609472323.678657,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 03:41:34.008887,1609472494.008821,2021-01-01 03:41:34.7,1609472494.007003,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 03:41:34.121567,1609472494.1215267,2021-01-01 03:41:34.119,1609472494.11966,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 03:41:34.122061,1609472494.122037,2021-01-01 03:41:34.120,1609472494.120296,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 03:41:34.122451,1609472494.1224244,2021-01-01 03:41:34.120,1609472494.120818,300.0,daisy-anthem,SPaT,2999,NA,NA
2021-01-01 03:43:43.199062,1609472623.1990259,2021-01-01 03:43:43.198,1609472623.198328,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 03:46:34.011489,1609472794.0114563,2021-01-01 03:46:34.10,1609472794.01076,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 03:46:34.111279,1609472794.1112404,2021-01-01 03:46:34.110,1609472794.110497,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 03:46:34.111760,1609472794.1117344,2021-01-01 03:46:34.111,1609472794.111073,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 03:46:34.112259,1609472794.1122334,2021-01-01 03:46:34.111,1609472794.111597,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 03:48:43.758992,1609472923.758957,2021-01-01 03:48:43.758,1609472923.758315,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 03:51:34.012525,1609473094.012487,2021-01-01 03:51:34.10,1609473094.01051,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 03:51:34.013092,1609473094.013063,2021-01-01 03:51:34.11,1609473094.01119,300.0,daisy-anthem,MAP,299,NA,NA
2021-01-01 03:51:34.013556,1609473094.0135221,2021-01-01 03:51:34.11,1609473094.01177,300.0,daisy-anthem,SPaT,2998,NA,NA
2021-01-01 03:51:34.014076,1609473094.014046,2021-01-01 03:51:34.12,1609473094.012723,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 03:53:43.280370,1609473223.2803247,2021-01-01 03:53:43.279,1609473223.279531,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 03:56:34.007691,1609473394.0076528,2021-01-01 03:56:34.6,1609473394.006734,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 03:56:34.077124,1609473394.0770836,2021-01-01 03:56:34.76,1609473394.076244,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 03:56:34.077659,1609473394.0776281,2021-01-01 03:56:34.76,1609473394.0769,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 03:56:34.078289,1609473394.0782552,2021-01-01 03:56:34.77,1609473394.077493,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 03:58:43.840065,1609473523.839991,2021-01-01 03:58:43.838,1609473523.838723,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 04:01:34.008408,1609473694.0083776,2021-01-01 04:01:34.7,1609473694.007419,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 04:01:34.082930,1609473694.0828962,2021-01-01 04:01:34.81,1609473694.081179,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 04:01:34.083407,1609473694.0833833,2021-01-01 04:01:34.81,1609473694.081742,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 04:01:34.083745,1609473694.083724,2021-01-01 04:01:34.82,1609473694.082209,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 04:03:43.370552,1609473823.370525,2021-01-01 04:03:43.368,1609473823.368755,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 04:06:34.007691,1609473994.0076518,2021-01-01 04:06:34.6,1609473994.006727,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 04:06:34.166819,1609473994.166784,2021-01-01 04:06:34.165,1609473994.165893,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 04:06:34.167407,1609473994.167377,2021-01-01 04:06:34.166,1609473994.16654,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 04:06:34.167922,1609473994.1678824,2021-01-01 04:06:34.167,1609473994.167144,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 04:08:43.919097,1609474123.9190502,2021-01-01 04:08:43.918,1609474123.918327,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 04:11:34.007338,1609474294.0073075,2021-01-01 04:11:34.6,1609474294.006626,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 04:11:34.049931,1609474294.049897,2021-01-01 04:11:34.49,1609474294.049148,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 04:11:34.050985,1609474294.0509605,2021-01-01 04:11:34.50,1609474294.050343,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 04:11:34.051914,1609474294.0518906,2021-01-01 04:11:34.51,1609474294.051326,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 04:13:43.439389,1609474423.4393396,2021-01-01 04:13:43.438,1609474423.438412,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 04:16:34.007429,1609474594.007395,2021-01-01 04:16:34.6,1609474594.006587,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 04:16:34.106936,1609474594.1068585,2021-01-01 04:16:34.105,1609474594.10529,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 04:16:34.107985,1609474594.1079235,2021-01-01 04:16:34.106,1609474594.106545,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 04:16:34.109438,1609474594.109371,2021-01-01 04:16:34.107,1609474594.107758,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 04:18:43.998980,1609474723.998945,2021-01-01 04:18:43.998,1609474723.9983,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 04:21:34.007048,1609474894.0070167,2021-01-01 04:21:34.6,1609474894.006321,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 04:21:34.106512,1609474894.1064765,2021-01-01 04:21:34.105,1609474894.105102,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 04:21:34.108638,1609474894.1086113,2021-01-01 04:21:34.105,1609474894.105669,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 04:21:34.108995,1609474894.1089735,2021-01-01 04:21:34.106,1609474894.106127,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 04:23:43.519043,1609475023.5190039,2021-01-01 04:23:43.518,1609475023.518329,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 04:26:34.007194,1609475194.007165,2021-01-01 04:26:34.6,1609475194.006407,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 04:26:34.084176,1609475194.0841405,2021-01-01 04:26:34.83,1609475194.083433,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 04:26:34.084628,1609475194.0846043,2021-01-01 04:26:34.83,1609475194.083969,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 04:26:34.085105,1609475194.085074,2021-01-01 04:26:34.84,1609475194.084463,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 04:28:43.039150,1609475323.0391057,2021-01-01 04:28:43.38,1609475323.038374,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 04:31:34.007456,1609475494.007423,2021-01-01 04:31:34.6,1609475494.006576,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 04:31:34.128664,1609475494.1286266,2021-01-01 04:31:34.127,1609475494.127684,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 04:31:34.137857,1609475494.1378238,2021-01-01 04:31:34.128,1609475494.128441,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 04:31:34.138761,1609475494.1387274,2021-01-01 04:31:34.129,1609475494.129334,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 04:33:43.599187,1609475623.5991445,2021-01-01 04:33:43.598,1609475623.598368,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 04:36:34.003431,1609475794.0033917,2021-01-01 04:36:34.1,1609475794.001579,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 04:36:34.015298,1609475794.0152686,2021-01-01 04:36:34.2,1609475794.002174,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 04:36:34.015721,1609475794.0156972,2021-01-01 04:36:34.2,1609475794.002685,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 04:36:34.016080,1609475794.016056,2021-01-01 04:36:34.6,1609475794.00656,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 04:38:43.119218,1609475923.1191745,2021-01-01 04:38:43.118,1609475923.118379,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 04:41:34.007597,1609476094.0075576,2021-01-01 04:41:34.6,1609476094.006664,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 04:41:34.067081,1609476094.0670478,2021-01-01 04:41:34.66,1609476094.066262,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 04:41:34.068461,1609476094.068432,2021-01-01 04:41:34.67,1609476094.067519,300.0,daisy-anthem,MAP,301,NA,NA
2021-01-01 04:41:34.069408,1609476094.0693839,2021-01-01 04:41:34.68,1609476094.068808,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 04:43:43.679014,1609476223.678978,2021-01-01 04:43:43.678,1609476223.678292,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 04:46:34.007817,1609476394.0077775,2021-01-01 04:46:34.6,1609476394.006687,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 04:46:34.081251,1609476394.0812101,2021-01-01 04:46:34.80,1609476394.080326,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 04:46:34.082516,1609476394.0824842,2021-01-01 04:46:34.81,1609476394.081737,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 04:46:34.083637,1609476394.0836067,2021-01-01 04:46:34.82,1609476394.082914,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 04:48:43.200350,1609476523.2002761,2021-01-01 04:48:43.198,1609476523.198897,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 04:51:34.018591,1609476694.0185535,2021-01-01 04:51:34.17,1609476694.017638,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 04:51:34.019941,1609476694.0199044,2021-01-01 04:51:34.19,1609476694.019129,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 04:51:34.020413,1609476694.0203843,2021-01-01 04:51:34.18,1609476694.018366,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 04:51:34.020848,1609476694.0208197,2021-01-01 04:51:34.20,1609476694.020065,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 04:53:43.759296,1609476823.7592463,2021-01-01 04:53:43.758,1609476823.758436,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 04:56:34.009019,1609476994.0089788,2021-01-01 04:56:34.7,1609476994.007401,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 04:56:34.018341,1609476994.0183084,2021-01-01 04:56:34.16,1609476994.016582,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 04:56:34.018771,1609476994.0187464,2021-01-01 04:56:34.17,1609476994.01714,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 04:56:34.019099,1609476994.0190783,2021-01-01 04:56:34.17,1609476994.017605,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 04:58:43.278988,1609477123.2789545,2021-01-01 04:58:43.278,1609477123.27834,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 05:01:34.007266,1609477294.0072339,2021-01-01 05:01:34.6,1609477294.006447,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 05:01:34.016776,1609477294.0167341,2021-01-01 05:01:34.15,1609477294.015876,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 05:01:34.017323,1609477294.0172913,2021-01-01 05:01:34.16,1609477294.016544,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 05:01:34.017908,1609477294.0178785,2021-01-01 05:01:34.17,1609477294.017164,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 05:03:43.839264,1609477423.839221,2021-01-01 05:03:43.838,1609477423.838424,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 05:06:34.007805,1609477594.007768,2021-01-01 05:06:34.6,1609477594.006888,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 05:06:34.044510,1609477594.0444741,2021-01-01 05:06:34.43,1609477594.043587,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 05:06:34.045871,1609477594.0458374,2021-01-01 05:06:34.45,1609477594.045069,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 05:06:34.047021,1609477594.046992,2021-01-01 05:06:34.46,1609477594.046278,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 05:08:43.358977,1609477723.3589401,2021-01-01 05:08:43.358,1609477723.358306,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 05:11:34.014346,1609477894.0143094,2021-01-01 05:11:34.13,1609477894.013505,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 05:11:34.014850,1609477894.0148232,2021-01-01 05:11:34.14,1609477894.014082,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 05:11:34.015584,1609477894.0155227,2021-01-01 05:11:34.14,1609477894.014605,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 05:11:34.029083,1609477894.0290222,2021-01-01 05:11:34.27,1609477894.027401,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 05:13:43.919214,1609478023.9191704,2021-01-01 05:13:43.918,1609478023.918376,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 05:16:34.007700,1609478194.0076642,2021-01-01 05:16:34.6,1609478194.006621,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 05:16:34.058617,1609478194.0585809,2021-01-01 05:16:34.57,1609478194.057619,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 05:16:34.059802,1609478194.0597723,2021-01-01 05:16:34.59,1609478194.059092,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 05:16:34.060807,1609478194.0607803,2021-01-01 05:16:34.60,1609478194.060171,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 05:18:43.439260,1609478323.4392147,2021-01-01 05:18:43.438,1609478323.438401,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 05:21:34.008181,1609478494.0081434,2021-01-01 05:21:34.6,1609478494.006949,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 05:21:34.032567,1609478494.032537,2021-01-01 05:21:34.31,1609478494.031774,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 05:21:34.033660,1609478494.033632,2021-01-01 05:21:34.32,1609478494.032973,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 05:21:34.034596,1609478494.0345726,2021-01-01 05:21:34.34,1609478494.034002,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 05:23:43.999510,1609478623.9994352,2021-01-01 05:23:43.998,1609478623.998355,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 05:26:34.020393,1609478794.0203593,2021-01-01 05:26:34.19,1609478794.019644,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 05:26:34.020864,1609478794.0208364,2021-01-01 05:26:34.20,1609478794.02018,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 05:26:34.021230,1609478794.0212078,2021-01-01 05:26:34.20,1609478794.020675,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 05:26:34.026765,1609478794.026739,2021-01-01 05:26:34.26,1609478794.026101,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 05:28:43.518974,1609478923.518935,2021-01-01 05:28:43.518,1609478923.518302,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 05:31:34.008470,1609479094.008403,2021-01-01 05:31:34.6,1609479094.006758,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 05:31:34.059750,1609479094.0597146,2021-01-01 05:31:34.58,1609479094.058858,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 05:31:34.060233,1609479094.060205,2021-01-01 05:31:34.59,1609479094.05949,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 05:31:34.060664,1609479094.0606365,2021-01-01 05:31:34.60,1609479094.060028,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 05:33:43.039126,1609479223.0390787,2021-01-01 05:33:43.38,1609479223.038338,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 05:36:34.007532,1609479394.0074966,2021-01-01 05:36:34.6,1609479394.00672,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 05:36:34.023267,1609479394.023241,2021-01-01 05:36:34.22,1609479394.022605,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 05:36:34.024221,1609479394.0241957,2021-01-01 05:36:34.23,1609479394.023628,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 05:36:34.025097,1609479394.0250719,2021-01-01 05:36:34.24,1609479394.02453,300.0,daisy-anthem,SPaT,3002,NA,NA
2021-01-01 05:38:43.599164,1609479523.5991204,2021-01-01 05:38:43.598,1609479523.598382,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 05:41:34.002573,1609479694.0025363,2021-01-01 05:41:34.1,1609479694.00179,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 05:41:34.003667,1609479694.003638,2021-01-01 05:41:34.3,1609479694.003006,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 05:41:34.004703,1609479694.0046759,2021-01-01 05:41:34.4,1609479694.004061,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 05:41:34.012526,1609479694.0124998,2021-01-01 05:41:34.11,1609479694.011858,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 05:43:43.119163,1609479823.1191173,2021-01-01 05:43:43.118,1609479823.118392,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 05:46:34.001204,1609479994.0011632,2021-01-01 05:46:34.0,1609479994.000294,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 05:46:34.079516,1609479994.079477,2021-01-01 05:46:34.78,1609479994.078586,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 05:46:34.080088,1609479994.0800567,2021-01-01 05:46:34.79,1609479994.07926,300.0,daisy-anthem,MAP,301,NA,NA
2021-01-01 05:46:34.080614,1609479994.080586,2021-01-01 05:46:34.79,1609479994.079885,300.0,daisy-anthem,SPaT,3002,NA,NA
2021-01-01 05:48:43.679067,1609480123.6790268,2021-01-01 05:48:43.678,1609480123.678374,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 05:51:34.007353,1609480294.0073223,2021-01-01 05:51:34.6,1609480294.006613,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 05:51:34.079726,1609480294.07969,2021-01-01 05:51:34.78,1609480294.078932,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 05:51:34.080204,1609480294.0801759,2021-01-01 05:51:34.79,1609480294.079512,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 05:51:34.080701,1609480294.080675,2021-01-01 05:51:34.80,1609480294.080033,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 05:53:43.199148,1609480423.1991057,2021-01-01 05:53:43.198,1609480423.198361,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 05:56:34.022257,1609480594.0221915,2021-01-01 05:56:34.20,1609480594.020662,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 05:56:34.110764,1609480594.1107306,2021-01-01 05:56:34.110,1609480594.110015,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 05:56:34.111250,1609480594.1112244,2021-01-01 05:56:34.110,1609480594.11055,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 05:56:34.111626,1609480594.1116014,2021-01-01 05:56:34.111,1609480594.111065,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 05:58:43.759052,1609480723.7590113,2021-01-01 05:58:43.758,1609480723.758314,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 06:01:34.007603,1609480894.0075703,2021-01-01 06:01:34.6,1609480894.006797,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 06:01:34.066306,1609480894.0662682,2021-01-01 06:01:34.65,1609480894.065404,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 06:01:34.067121,1609480894.0670903,2021-01-01 06:01:34.66,1609480894.066342,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 06:01:34.067679,1609480894.067652,2021-01-01 06:01:34.66,1609480894.066964,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 06:03:43.278950,1609481023.278913,2021-01-01 06:03:43.278,1609481023.278281,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 06:06:34.006338,1609481194.0062983,2021-01-01 06:06:34.5,1609481194.005414,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 06:06:34.119817,1609481194.1197724,2021-01-01 06:06:34.118,1609481194.118862,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 06:06:34.120404,1609481194.1203685,2021-01-01 06:06:34.119,1609481194.119509,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 06:06:34.120871,1609481194.1208458,2021-01-01 06:06:34.120,1609481194.120108,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 06:08:43.839174,1609481323.8391335,2021-01-01 06:08:43.838,1609481323.83839,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 06:11:34.007930,1609481494.0078912,2021-01-01 06:11:34.6,1609481494.006752,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 06:11:34.044672,1609481494.0446334,2021-01-01 06:11:34.43,1609481494.043793,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 06:11:34.045609,1609481494.0451777,2021-01-01 06:11:34.44,1609481494.044451,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 06:11:34.046101,1609481494.046071,2021-01-01 06:11:34.45,1609481494.045058,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 06:13:43.359017,1609481623.3589811,2021-01-01 06:13:43.358,1609481623.358316,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 06:16:34.007122,1609481794.0070808,2021-01-01 06:16:34.6,1609481794.006249,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 06:16:34.044397,1609481794.04436,2021-01-01 06:16:34.43,1609481794.043468,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 06:16:34.044940,1609481794.0449102,2021-01-01 06:16:34.44,1609481794.044153,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 06:16:34.045533,1609481794.0454998,2021-01-01 06:16:34.44,1609481794.044794,300.0,daisy-anthem,SPaT,3000,NA,NA
