log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,regionalId,intersectionId,msgCount,moy,msom,v1_currState,v1_minEndTime,v1_maxEndTime,v1_elapsedTime,v2_currState,v2_minEndTime,v2_maxEndTime,v2_elapsedTime,v3_currState,v3_minEndTime,v3_maxEndTime,v3_elapsedTime,v4_currState,v4_minEndTime,v4_maxEndTime,v4_elapsedTime,v5_currState,v5_minEndTime,v5_maxEndTime,v5_elapsedTime,v6_currState,v6_minEndTime,v6_maxEndTime,v6_elapsedTime,v7_currState,v7_minEndTime,v7_maxEndTime,v7_elapsedTime,v8_currState,v8_minEndTime,v8_maxEndTime,v8_elapsedTime,p1_currState,p1_minEndTime,p1_maxEndTime,p1_elapsedTime,p2_currState,p2_minEndTime,p2_maxEndTime,p2_elapsedTime,p3_currState,p3_minEndTime,p3_maxEndTime,p3_elapsedTime,p4_currState,p4_minEndTime,p4_maxEndTime,p4_elapsedTime,p5_currState,p5_minEndTime,p5_maxEndTime,p5_elapsedTime,p6_currState,p6_minEndTime,p6_maxEndTime,p6_elapsedTime,p7_currState,p7_minEndTime,p7_maxEndTime,p7_elapsedTime,p8_currState,p8_minEndTime,p8_maxEndTime,p8_elapsedTime
2021-03-08 23:47:00.579138,1615247220.5791473,2021-03-08 23:47:00.578882,1615247220.578888,0,26807,1,96467,577,red,100,409,0.0,red,230,709,0.0,permissive_yellow,380,1209,0.0,green,50,359,0.0,red,100,409,0.0,red,230,709,0.0,permissive_yellow,380,1209,0.0,green,50,359,0.0,do_not_walk,0,0,0.0,do_not_walk,230,230,0.0,do_not_walk,0,0,0.0,do_not_walk,510,510,0.0,do_not_walk,0,0,0.0,do_not_walk,230,230,0.0,do_not_walk,0,0,0.0,do_not_walk,380,380,0.0
2021-03-08 23:47:00.679682,1615247220.6796901,2021-03-08 23:47:00.679457,1615247220.679462,0,26807,2,96467,678,red,100,408,1,red,230,708,1,permissive_yellow,380,1208,1,green,50,358,1,red,100,408,1,red,230,708,1,permissive_yellow,380,1208,1,green,50,358,1,do_not_walk,0,0,1,do_not_walk,230,230,1,do_not_walk,0,0,1,do_not_walk,510,510,1,do_not_walk,0,0,1,do_not_walk,230,230,1,do_not_walk,0,0,1,do_not_walk,380,380,1
2021-03-08 23:47:00.779817,1615247220.779827,2021-03-08 23:47:00.779541,1615247220.779549,0,26807,3,96467,778,red,100,407,2,red,230,707,2,permissive_yellow,380,1207,2,green,50,357,2,red,100,407,2,red,230,707,2,permissive_yellow,380,1207,2,green,50,357,2,do_not_walk,0,0,2,do_not_walk,230,230,2,do_not_walk,0,0,2,do_not_walk,510,510,2,do_not_walk,0,0,2,do_not_walk,230,230,2,do_not_walk,0,0,2,do_not_walk,380,380,2
2021-03-08 23:47:00.893422,1615247220.8934326,2021-03-08 23:47:00.893175,1615247220.893182,0,26807,4,96467,892,red,100,406,3,red,230,706,3,permissive_yellow,380,1206,3,green,50,356,3,red,100,406,3,red,230,706,3,permissive_yellow,380,1206,3,green,50,356,3,do_not_walk,0,0,3,do_not_walk,230,230,3,do_not_walk,0,0,3,do_not_walk,510,510,3,do_not_walk,0,0,3,do_not_walk,230,230,3,do_not_walk,0,0,3,do_not_walk,380,380,3
2021-03-08 23:47:00.990906,1615247220.990917,2021-03-08 23:47:00.990669,1615247220.990675,0,26807,5,96467,989,red,100,405,4,red,230,705,4,permissive_yellow,380,1205,4,green,50,355,4,red,100,405,4,red,230,705,4,permissive_yellow,380,1205,4,green,50,355,4,do_not_walk,0,0,4,do_not_walk,230,230,4,do_not_walk,0,0,4,do_not_walk,510,510,4,do_not_walk,0,0,4,do_not_walk,230,230,4,do_not_walk,0,0,4,do_not_walk,380,380,4
2021-03-08 23:47:01.092000,1615247221.092014,2021-03-08 23:47:01.091710,1615247221.09172,0,26807,6,96467,1090,red,100,404,5,red,230,704,5,permissive_yellow,380,1204,5,green,50,354,5,red,100,404,5,red,230,704,5,permissive_yellow,380,1204,5,green,50,354,5,do_not_walk,0,0,5,do_not_walk,230,230,5,do_not_walk,0,0,5,do_not_walk,510,510,5,do_not_walk,0,0,5,do_not_walk,230,230,5,do_not_walk,0,0,5,do_not_walk,380,380,5
2021-03-08 23:47:01.193544,1615247221.1935585,2021-03-08 23:47:01.193191,1615247221.193199,0,26807,7,96467,1191,red,100,403,6,red,230,703,6,permissive_yellow,380,1203,6,green,50,353,6,red,100,403,6,red,230,703,6,permissive_yellow,380,1203,6,green,50,353,6,do_not_walk,0,0,6,do_not_walk,230,230,6,do_not_walk,0,0,6,do_not_walk,510,510,6,do_not_walk,0,0,6,do_not_walk,230,230,6,do_not_walk,0,0,6,do_not_walk,380,380,6
2021-03-08 23:47:01.293572,1615247221.2935834,2021-03-08 23:47:01.293277,1615247221.293285,0,26807,8,96467,1291,red,100,402,7,red,230,702,7,permissive_yellow,380,1202,7,green,50,352,7,red,100,402,7,red,230,702,7,permissive_yellow,380,1202,7,green,50,352,7,do_not_walk,0,0,7,do_not_walk,230,230,7,do_not_walk,0,0,7,do_not_walk,510,510,7,do_not_walk,0,0,7,do_not_walk,230,230,7,do_not_walk,0,0,7,do_not_walk,380,380,7
2021-03-08 23:47:01.402646,1615247221.402657,2021-03-08 23:47:01.400038,1615247221.400046,0,26807,9,96467,1398,red,100,401,8,red,230,701,8,permissive_yellow,380,1201,8,green,50,351,8,red,100,401,8,red,230,701,8,permissive_yellow,380,1201,8,green,50,351,8,do_not_walk,0,0,8,do_not_walk,230,230,8,do_not_walk,0,0,8,do_not_walk,510,510,8,do_not_walk,0,0,8,do_not_walk,230,230,8,do_not_walk,0,0,8,do_not_walk,380,380,8
2021-03-08 23:47:01.493534,1615247221.4935453,2021-03-08 23:47:01.493292,1615247221.493298,0,26807,10,96467,1492,red,100,400,9,red,230,700,9,permissive_yellow,380,1200,9,green,50,350,9,red,100,400,9,red,230,700,9,permissive_yellow,380,1200,9,green,50,350,9,do_not_walk,0,0,9,do_not_walk,230,230,9,do_not_walk,0,0,9,do_not_walk,510,510,9,do_not_walk,0,0,9,do_not_walk,230,230,9,do_not_walk,0,0,9,do_not_walk,380,380,9
