At 1591742878.59 	 CP:	 4 	 800.93 	  8 	 800.93 	 0 	 800.93	 0 	 800.93	 0 	 800.93	 0 	 800.93	 0 	 800.93	 0 	 800.93	 0 	 800.93	 0 	 800.93	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742878.71 	 CP:	 4 	 801.05 	  8 	 801.05 	 0 	 801.05	 0 	 801.05	 0 	 801.05	 0 	 801.05	 0 	 801.05	 0 	 801.05	 0 	 801.05	 0 	 801.05	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742878.84 	 CP:	 4 	 801.17 	  8 	 801.17 	 0 	 801.17	 0 	 801.17	 0 	 801.17	 0 	 801.17	 0 	 801.17	 0 	 801.17	 0 	 801.17	 0 	 801.17	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742878.96 	 CP:	 4 	 801.29 	  8 	 801.29 	 0 	 801.29	 0 	 801.29	 0 	 801.29	 0 	 801.29	 0 	 801.29	 0 	 801.29	 0 	 801.29	 0 	 801.29	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742879.08 	 CP:	 4 	 801.41 	  8 	 801.41 	 0 	 801.41	 0 	 801.41	 0 	 801.41	 0 	 801.41	 0 	 801.41	 0 	 801.41	 0 	 801.41	 0 	 801.41	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742879.20 	 CP:	 4 	 801.53 	  8 	 801.53 	 0 	 801.53	 0 	 801.53	 0 	 801.53	 0 	 801.53	 0 	 801.53	 0 	 801.53	 0 	 801.53	 0 	 801.53	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742879.32 	 CP:	 4 	 801.66 	  8 	 801.66 	 0 	 801.66	 0 	 801.66	 0 	 801.66	 0 	 801.66	 0 	 801.66	 0 	 801.66	 0 	 801.66	 0 	 801.66	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742879.44 	 CP:	 4 	 801.78 	  8 	 801.78 	 0 	 801.78	 0 	 801.78	 0 	 801.78	 0 	 801.78	 0 	 801.78	 0 	 801.78	 0 	 801.78	 0 	 801.78	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742879.56 	 CP:	 4 	 801.90 	  8 	 801.90 	 0 	 801.90	 0 	 801.90	 0 	 801.90	 0 	 801.90	 0 	 801.90	 0 	 801.90	 0 	 801.90	 0 	 801.90	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742879.69 	 CP:	 4 	 802.02 	  8 	 802.02 	 0 	 802.02	 0 	 802.02	 0 	 802.02	 0 	 802.02	 0 	 802.02	 0 	 802.02	 0 	 802.02	 0 	 802.02	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742879.81 	 CP:	 4 	 802.14 	  8 	 802.14 	 0 	 802.14	 0 	 802.14	 0 	 802.14	 0 	 802.14	 0 	 802.14	 0 	 802.14	 0 	 802.14	 0 	 802.14	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742879.93 	 CP:	 4 	 802.26 	  8 	 802.26 	 0 	 802.26	 0 	 802.26	 0 	 802.26	 0 	 802.26	 0 	 802.26	 0 	 802.26	 0 	 802.26	 0 	 802.26	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742880.05 	 CP:	 4 	 802.38 	  8 	 802.38 	 0 	 802.38	 0 	 802.38	 0 	 802.38	 0 	 802.38	 0 	 802.38	 0 	 802.38	 0 	 802.38	 0 	 802.38	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742880.17 	 CP:	 4 	 802.51 	  8 	 802.51 	 0 	 802.51	 0 	 802.51	 0 	 802.51	 0 	 802.51	 0 	 802.51	 0 	 802.51	 0 	 802.51	 0 	 802.51	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742880.29 	 CP:	 4 	 802.63 	  8 	 802.63 	 0 	 802.63	 0 	 802.63	 0 	 802.63	 0 	 802.63	 0 	 802.63	 0 	 802.63	 0 	 802.63	 0 	 802.63	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742880.42 	 CP:	 4 	 802.75 	  8 	 802.75 	 0 	 802.75	 0 	 802.75	 0 	 802.75	 0 	 802.75	 0 	 802.75	 0 	 802.75	 0 	 802.75	 0 	 802.75	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742880.54 	 CP:	 4 	 802.87 	  8 	 802.87 	 0 	 802.87	 0 	 802.87	 0 	 802.87	 0 	 802.87	 0 	 802.87	 0 	 802.87	 0 	 802.87	 0 	 802.87	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742880.66 	 CP:	 4 	 802.99 	  8 	 802.99 	 0 	 802.99	 0 	 802.99	 0 	 802.99	 0 	 802.99	 0 	 802.99	 0 	 802.99	 0 	 802.99	 0 	 802.99	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742880.78 	 CP:	 4 	 803.11 	  8 	 803.11 	 0 	 803.11	 0 	 803.11	 0 	 803.11	 0 	 803.11	 0 	 803.11	 0 	 803.11	 0 	 803.11	 0 	 803.11	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742880.90 	 CP:	 4 	 803.23 	  8 	 803.23 	 0 	 803.23	 0 	 803.23	 0 	 803.23	 0 	 803.23	 0 	 803.23	 0 	 803.23	 0 	 803.23	 0 	 803.23	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742881.02 	 CP:	 4 	 803.36 	  8 	 803.36 	 0 	 803.36	 0 	 803.36	 0 	 803.36	 0 	 803.36	 0 	 803.36	 0 	 803.36	 0 	 803.36	 0 	 803.36	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742881.15 	 CP:	 4 	 803.48 	  8 	 803.48 	 0 	 803.48	 0 	 803.48	 0 	 803.48	 0 	 803.48	 0 	 803.48	 0 	 803.48	 0 	 803.48	 0 	 803.48	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742881.27 	 CP:	 4 	 803.60 	  8 	 803.60 	 0 	 803.60	 0 	 803.60	 0 	 803.60	 0 	 803.60	 0 	 803.60	 0 	 803.60	 0 	 803.60	 0 	 803.60	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742881.39 	 CP:	 4 	 803.72 	  8 	 803.72 	 0 	 803.72	 0 	 803.72	 0 	 803.72	 0 	 803.72	 0 	 803.72	 0 	 803.72	 0 	 803.72	 0 	 803.72	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742881.51 	 CP:	 4 	 803.85 	  8 	 803.85 	 0 	 803.85	 0 	 803.85	 0 	 803.85	 0 	 803.85	 0 	 803.85	 0 	 803.85	 0 	 803.85	 0 	 803.85	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742881.63 	 CP:	 4 	 803.97 	  8 	 803.97 	 0 	 803.97	 0 	 803.97	 0 	 803.97	 0 	 803.97	 0 	 803.97	 0 	 803.97	 0 	 803.97	 0 	 803.97	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742881.75 	 CP:	 4 	 804.09 	  8 	 804.09 	 0 	 804.09	 0 	 804.09	 0 	 804.09	 0 	 804.09	 0 	 804.09	 0 	 804.09	 0 	 804.09	 0 	 804.09	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742881.88 	 CP:	 4 	 804.21 	  8 	 804.21 	 0 	 804.21	 0 	 804.21	 0 	 804.21	 0 	 804.21	 0 	 804.21	 0 	 804.21	 0 	 804.21	 0 	 804.21	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742882.00 	 CP:	 4 	 804.33 	  8 	 804.33 	 0 	 804.33	 0 	 804.33	 0 	 804.33	 0 	 804.33	 0 	 804.33	 0 	 804.33	 0 	 804.33	 0 	 804.33	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742882.12 	 CP:	 4 	 804.45 	  8 	 804.45 	 0 	 804.45	 0 	 804.45	 0 	 804.45	 0 	 804.45	 0 	 804.45	 0 	 804.45	 0 	 804.45	 0 	 804.45	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
