remoteBSM,0.06949973106384277
SPaT,0.08696603775024414
priorityUpdate,0.09682154655456543
remoteBSM,0.10571575164794922
priorityUpdate,0.10169148445129395
SPaT,0.11776852607727051
remoteBSM,0.09810686111450195
priorityUpdate,0.09946465492248535
SPaT,0.16080713272094727
remoteBSM,0.0969705581665039
SPaT,0.02275562286376953
priorityUpdate,0.09592294692993164
remoteBSM,0.10490894317626953
priorityUpdate,0.10374569892883301
SPaT,0.1117243766784668
remoteBSM,0.09424853324890137
SPaT,0.08752012252807617
priorityUpdate,0.09675478935241699
remoteBSM,0.10398745536804199
priorityUpdate,0.10264801979064941
SPaT,0.1112680435180664
remoteBSM,0.09494781494140625
SPaT,0.08928990364074707
priorityUpdate,0.09674763679504395
remoteBSM,0.10558128356933594
priorityUpdate,0.10276579856872559
SPaT,0.11715054512023926
remoteBSM,0.09385418891906738
priorityUpdate,0.1005089282989502
SPaT,0.09331750869750977
remoteBSM,0.09758806228637695
priorityUpdate,0.10102248191833496
SPaT,0.10212206840515137
remoteBSM,0.0977473258972168
priorityUpdate,0.10133981704711914
SPaT,0.10090470314025879
remoteBSM,0.09371137619018555
priorityUpdate,0.09764719009399414
SPaT,0.09691524505615234
remoteBSM,0.10058045387268066
priorityUpdate,0.09718871116638184
remoteBSM,0.10460758209228516
priorityUpdate,0.10238838195800781
SPaT,0.21194005012512207
SPaT,0.00793600082397461
remoteBSM,0.10382485389709473
SPaT,0.07077312469482422
priorityUpdate,0.10352778434753418
remoteBSM,0.10454201698303223
priorityUpdate,0.09401917457580566
SPaT,0.10907697677612305
remoteBSM,0.10173869132995605
priorityUpdate,0.10005855560302734
SPaT,0.10076212882995605
remoteBSM,0.09550166130065918
SPaT,0.10721945762634277
priorityUpdate,0.11381173133850098
remoteBSM,0.09905767440795898
SPaT,0.09640383720397949
priorityUpdate,0.09747838973999023
remoteBSM,0.10138416290283203
SPaT,0.08320331573486328
priorityUpdate,0.09126853942871094
remoteBSM,0.09938645362854004
SPaT,0.11176514625549316
priorityUpdate,0.10375428199768066
remoteBSM,0.09812140464782715
SPaT,0.10278606414794922
priorityUpdate,0.1043233871459961
remoteBSM,0.09603285789489746
SPaT,0.10263895988464355
priorityUpdate,0.10725140571594238
remoteBSM,0.09781146049499512
SPaT,0.08298277854919434
priorityUpdate,0.10219335556030273
remoteBSM,0.09535837173461914
priorityUpdate,0.09993720054626465
SPaT,0.16210484504699707
remoteBSM,0.10362410545349121
SPaT,0.0402684211730957
priorityUpdate,0.11330246925354004
remoteBSM,0.09568572044372559
SPaT,0.11414003372192383
priorityUpdate,0.08459353446960449
remoteBSM,0.1022796630859375
SPaT,0.08374500274658203
priorityUpdate,0.10569262504577637
remoteBSM,0.0955040454864502
SPaT,0.11326050758361816
priorityUpdate,0.08657431602478027
remoteBSM,0.10295605659484863
SPaT,0.08505058288574219
priorityUpdate,0.09342408180236816
remoteBSM,0.10536527633666992
SPaT,0.11665034294128418
priorityUpdate,0.10523629188537598
remoteBSM,0.09378480911254883
SPaT,0.09970283508300781
priorityUpdate,0.10221314430236816
remoteBSM,0.09804010391235352
SPaT,0.08528542518615723
priorityUpdate,0.09331011772155762
remoteBSM,0.09796333312988281
SPaT,0.1015939712524414
priorityUpdate,0.10092401504516602
remoteBSM,0.1025228500366211
priorityUpdate,0.1053619384765625
SPaT,0.13622689247131348
remoteBSM,0.09965300559997559
priorityUpdate,0.10038137435913086
remoteBSM,0.09644579887390137
SPaT,0.16277575492858887
SPaT,0.007423877716064453
priorityUpdate,0.09380912780761719
remoteBSM,0.09519743919372559
SPaT,0.10834002494812012
priorityUpdate,0.10641598701477051
remoteBSM,0.09613656997680664
SPaT,0.08207225799560547
priorityUpdate,0.09325051307678223
remoteBSM,0.09977936744689941
priorityUpdate,0.10618472099304199
SPaT,0.12444782257080078
remoteBSM,0.09403705596923828
SPaT,0.08734679222106934
priorityUpdate,0.09417462348937988
remoteBSM,0.10124588012695312
SPaT,0.10306763648986816
priorityUpdate,0.10525131225585938
remoteBSM,0.09892749786376953
SPaT,0.08734774589538574
priorityUpdate,0.09446930885314941
remoteBSM,0.10395336151123047
SPaT,0.10125207901000977
priorityUpdate,0.09893608093261719
remoteBSM,0.09820127487182617
SPaT,0.11271786689758301
priorityUpdate,0.10802507400512695
remoteBSM,0.09801197052001953
SPaT,0.10087060928344727
priorityUpdate,0.09966325759887695
remoteBSM,0.10226297378540039
priorityUpdate,0.09983372688293457
remoteBSM,0.09515666961669922
priorityUpdate,0.10342597961425781
remoteBSM,0.0983269214630127
SPaT,0.23593473434448242
SPaT,0.050223350524902344
priorityUpdate,0.0919334888458252
remoteBSM,0.10022687911987305
SPaT,0.11344408988952637
priorityUpdate,0.10479950904846191
remoteBSM,0.09956836700439453
SPaT,0.10367202758789062
priorityUpdate,0.10402727127075195
remoteBSM,0.10237312316894531
SPaT,0.09412288665771484
priorityUpdate,0.09380865097045898
remoteBSM,0.10136198997497559
SPaT,0.09153175354003906
priorityUpdate,0.09105253219604492
remoteBSM,0.09627962112426758
SPaT,0.09744882583618164
priorityUpdate,0.10016441345214844
remoteBSM,0.09430527687072754
SPaT,0.10056042671203613
priorityUpdate,0.10311055183410645
remoteBSM,0.1011512279510498
priorityUpdate,0.0966958999633789
SPaT,0.10933232307434082
remoteBSM,0.09479761123657227
priorityUpdate,0.09100031852722168
SPaT,0.10351705551147461
remoteBSM,0.09347152709960938
priorityUpdate,0.10009407997131348
SPaT,0.10435819625854492
remoteBSM,0.1003255844116211
priorityUpdate,0.09990382194519043
remoteBSM,0.0975496768951416
SPaT,0.1658947467803955
priorityUpdate,0.08889603614807129
SPaT,0.01091313362121582
remoteBSM,0.09388208389282227
priorityUpdate,0.09971165657043457
SPaT,0.1127471923828125
remoteBSM,0.09642314910888672
priorityUpdate,0.10042834281921387
SPaT,0.09938645362854004
remoteBSM,0.09616279602050781
priorityUpdate,0.11065459251403809
SPaT,0.09086036682128906
remoteBSM,0.09927940368652344
priorityUpdate,0.10033702850341797
SPaT,0.10832524299621582
remoteBSM,0.1020810604095459
SPaT,0.08907628059387207
priorityUpdate,0.09820699691772461
remoteBSM,0.09473180770874023
SPaT,0.1007840633392334
priorityUpdate,0.10075974464416504
remoteBSM,0.10213518142700195
priorityUpdate,0.10096502304077148
SPaT,0.11635923385620117
remoteBSM,0.1071782112121582
priorityUpdate,0.10032987594604492
remoteBSM,0.0918111801147461
SPaT,0.10289502143859863
priorityUpdate,0.09970235824584961
SPaT,0.10039377212524414
remoteBSM,0.11102938652038574
priorityUpdate,0.10027432441711426
remoteBSM,0.08920550346374512
priorityUpdate,0.0997612476348877
remoteBSM,0.09807205200195312
SPaT,0.21864032745361328
SPaT,0.003236532211303711
priorityUpdate,0.09241008758544922
SPaT,0.05448579788208008
remoteBSM,0.09895539283752441
priorityUpdate,0.11104106903076172
remoteBSM,0.10795831680297852
SPaT,0.12808775901794434
SPaT,0.07577157020568848
