log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,minuteOfYear,msOfMinute,sequenceNumber,updateCount,regionalID,noOfRequest,intersectionID,r1_vehicleID,r1_msgCount,r1_basicVehicleRole,r1_inBoundLaneID,r1_ETA_Minute,r1_ETA_Second,r1_ETA_Duration,r1_priorityRequestStatus,r2_vehicleID,r2_msgCount,r2_basicVehicleRole,r2_inBoundLaneID,r2_ETA_Minute,r2_ETA_Second,r2_ETA_Duration,r2_priorityRequestStatus,r3_vehicleID,r3_msgCount,r3_basicVehicleRole,r3_inBoundLaneID,r3_ETA_Minute,r3_ETA_Second,r3_ETA_Duration,r3_priorityRequestStatus,r4_vehicleID,r4_msgCount,r4_basicVehicleRole,r4_inBoundLaneID,r4_ETA_Minute,r4_ETA_Second,r4_ETA_Duration,r4_priorityRequestStatus,r5_vehicleID,r5_msgCount,r5_basicVehicleRole,r5_inBoundLaneID,r5_ETA_Minute,r5_ETA_Second,r5_ETA_Duration,r5_priorityRequestStatus
2021-03-09 00:01:38.251645,1615248098.251665,2021-03-09 00:01:38.250,1615248098.250652,95041,38000,20,5,0,1,26379,113,3,16,2,0,3.921259842519685,4.0,4
2021-03-09 00:01:39.275643,1615248099.275669,2021-03-09 00:01:39.274,1615248099.274688,95041,39000,21,5,0,1,26379,113,3,16,2,0,2.921259842519685,4.0,4
2021-03-09 00:01:40.299561,1615248100.29959,2021-03-09 00:01:40.298,1615248100.298689,95041,40000,22,5,0,1,26379,113,3,16,2,0,1.9212598425196852,4.0,4
2021-03-09 00:01:41.319630,1615248101.3196597,2021-03-09 00:01:41.318,1615248101.318728,95041,41000,23,5,0,1,26379,113,3,16,2,0,0.9212598425196852,4.0,4
2021-03-09 00:01:42.343748,1615248102.3437715,2021-03-09 00:01:42.342,1615248102.342883,95041,42000,24,5,0,1,26379,113,3,16,2,0,-0.07874015748031482,4.0,4
2021-03-09 00:01:42.795112,1615248102.7951448,2021-03-09 00:01:42.793,1615248102.793858,95041,42000,25,5,0,0,26379
2021-03-09 00:01:47.311047,1615248107.3110604,2021-03-09 00:01:47.310,1615248107.31076,95041,47000,26,5,0,0,26379
2021-03-09 00:01:49.031656,1615248109.0316834,2021-03-09 00:01:49.31,1615248109.031122,95041,49000,27,5,0,0,26379
2021-03-09 00:01:57.003577,1615248117.003592,2021-03-09 00:01:57.2,1615248117.002339,95041,56000,28,5,0,0,26379
2021-03-09 00:02:05.109723,1615248125.1097543,2021-03-09 00:02:05.107,1615248125.107407,95042,5000,29,5,0,0,26379
2021-03-09 00:02:10.152094,1615248130.1521106,2021-03-09 00:02:10.150,1615248130.150548,95042,10000,30,5,0,0,26379
2021-03-09 00:02:18.057145,1615248138.0571594,2021-03-09 00:02:18.56,1615248138.056876,95042,18000,31,5,0,0,26379
2021-03-09 00:02:18.356674,1615248138.3566859,2021-03-09 00:02:18.355,1615248138.35581,95042,18000,32,5,0,0,26379
2021-03-09 00:02:24.668936,1615248144.6689577,2021-03-09 00:02:24.666,1615248144.666892,95042,24000,33,6,0,1,26379,248,1,16,2,0,9.818652849740932,4.0,4
2021-03-09 00:02:25.671485,1615248145.6715136,2021-03-09 00:02:25.670,1615248145.670664,95042,25000,34,6,0,1,26379,248,1,16,2,0,8.818652849740932,4.0,4
2021-03-09 00:02:26.699477,1615248146.699508,2021-03-09 00:02:26.698,1615248146.698632,95042,26000,35,6,0,1,26379,248,1,16,2,0,7.818652849740932,4.0,4
2021-03-09 00:02:27.719605,1615248147.7196298,2021-03-09 00:02:27.718,1615248147.718722,95042,27000,36,6,0,1,26379,248,1,16,2,0,6.818652849740932,4.0,4
2021-03-09 00:02:28.743610,1615248148.7436337,2021-03-09 00:02:28.742,1615248148.742699,95042,28000,37,6,0,1,26379,248,1,16,2,0,5.818652849740932,4.0,4
2021-03-09 00:02:29.767524,1615248149.767547,2021-03-09 00:02:29.766,1615248149.766672,95042,29000,38,6,0,1,26379,248,1,16,2,0,4.818652849740932,4.0,4
2021-03-09 00:02:30.791564,1615248150.7915947,2021-03-09 00:02:30.790,1615248150.790693,95042,30000,39,6,0,1,26379,248,1,16,2,0,3.818652849740932,4.0,4
2021-03-09 00:02:31.231987,1615248151.2320108,2021-03-09 00:02:31.226,1615248151.226188,95042,31000,40,7,0,1,26379,248,2,16,2,0,6.594594594594595,4.0,4
2021-03-09 00:02:32.267265,1615248152.2672818,2021-03-09 00:02:32.266,1615248152.266642,95042,32000,41,7,0,1,26379,248,2,16,2,0,5.594594594594595,4.0,4
2021-03-09 00:02:33.287557,1615248153.287586,2021-03-09 00:02:33.286,1615248153.286678,95042,33000,42,7,0,1,26379,248,2,16,2,0,4.594594594594595,4.0,4
2021-03-09 00:02:34.311307,1615248154.3113205,2021-03-09 00:02:34.310,1615248154.310795,95042,34000,43,7,0,1,26379,248,2,16,2,0,3.5945945945945947,4.0,4
2021-03-09 00:02:34.970318,1615248154.970334,2021-03-09 00:02:34.969,1615248154.969129,95042,34000,44,8,0,1,26379,248,3,16,2,0,7.821522309711286,4.0,4
2021-03-09 00:02:35.975393,1615248155.9754136,2021-03-09 00:02:35.974,1615248155.974634,95042,35000,45,8,0,1,26379,248,3,16,2,0,6.821522309711286,4.0,4
2021-03-09 00:02:36.999588,1615248156.9996092,2021-03-09 00:02:36.998,1615248156.998648,95042,36000,46,8,0,1,26379,248,3,16,2,0,5.821522309711286,4.0,4
2021-03-09 00:02:38.027573,1615248158.0275967,2021-03-09 00:02:38.26,1615248158.026658,95042,38000,47,8,0,1,26379,248,3,16,2,0,3.821522309711286,4.0,4
2021-03-09 00:02:39.047628,1615248159.047652,2021-03-09 00:02:39.46,1615248159.046739,95042,39000,48,8,0,1,26379,248,3,16,2,0,2.821522309711286,4.0,4
2021-03-09 00:02:40.071551,1615248160.0715733,2021-03-09 00:02:40.70,1615248160.070677,95042,40000,49,8,0,1,26379,248,3,16,2,0,1.8215223097112858,4.0,4
2021-03-09 00:02:41.095614,1615248161.0956388,2021-03-09 00:02:41.94,1615248161.094738,95042,41000,50,8,0,1,26379,248,3,16,2,0,0.8215223097112858,4.0,4
2021-03-09 00:02:42.057829,1615248162.0578623,2021-03-09 00:02:42.56,1615248162.05612,95042,42000,51,9,0,1,26379,248,4,16,2,0,2.6794871794871793,4.0,4
2021-03-09 00:02:43.083637,1615248163.08366,2021-03-09 00:02:43.82,1615248163.082733,95042,43000,52,9,0,1,26379,248,4,16,2,0,1.6794871794871793,4.0,4
2021-03-09 00:02:44.079962,1615248164.0799887,2021-03-09 00:02:44.79,1615248164.079249,95042,44000,53,9,0,0,26379
2021-03-09 00:02:48.115526,1615248168.1155522,2021-03-09 00:02:48.114,1615248168.114651,95042,48000,54,9,0,0,26379
2021-03-09 00:02:50.037578,1615248170.037603,2021-03-09 00:02:50.36,1615248170.036979,95042,50000,55,9,0,0,26379
2021-03-09 00:02:58.007891,1615248178.0079224,2021-03-09 00:02:58.5,1615248178.005911,95042,58000,56,9,0,0,26379
2021-03-09 00:03:06.020118,1615248186.0201488,2021-03-09 00:03:06.19,1615248186.019108,95043,6000,57,9,0,0,26379
2021-03-09 00:03:10.174206,1615248190.1742342,2021-03-09 00:03:10.173,1615248190.173268,95043,10000,58,9,0,0,26379
2021-03-09 00:03:14.219722,1615248194.2197502,2021-03-09 00:03:14.218,1615248194.218975,95043,14000,59,9,0,0,26379
2021-03-09 00:03:19.903594,1615248199.9036229,2021-03-09 00:03:19.902,1615248199.902571,95043,19000,60,9,0,0,26379
2021-03-09 00:03:22.421342,1615248202.4213705,2021-03-09 00:03:22.420,1615248202.420793,95043,22000,61,9,0,0,26379
