secMark,latitude,longitude,elevation,heading,speed
30000,33.8562147,-112.1054695,555.4,1.4e+02,18
31000,33.8562019,-112.105458,555.4,1.4e+02,18
31000,33.8561893,-112.1054462,555.4,1.4e+02,18
31000,33.8561893,-112.1054462,555.4,1.4e+02,18
31000,33.8561764,-112.1054342,555.4,1.4e+02,18
31000,33.8561638,-112.1054223,555.4,1.4e+02,18
31000,33.8561511,-112.1054108,555.4,1.4e+02,18
31000,33.8561255,-112.1053876,555.4,1.4e+02,18
31000,33.8561129,-112.1053761,555.4,1.4e+02,18
31000,33.8561129,-112.1053761,555.4,1.4e+02,18
31000,33.8560997,-112.1053649,555.4,1.4e+02,18
31000,33.856087,-112.1053533,555.4,1.4e+02,18
32000,33.856074,-112.1053415,555.4,1.4e+02,18
32000,33.8560612,-112.10533,555.4,1.4e+02,18
32000,33.8560483,-112.1053192,555.3,1.4e+02,18
32000,33.8560356,-112.1053081,555.3,1.4e+02,18
32000,33.8560356,-112.1053081,555.3,1.4e+02,18
32000,33.855996,-112.1052741,555.3,1.4e+02,18
32000,33.8559828,-112.1052629,555.3,1.4e+02,18
32000,33.8559699,-112.1052518,555.3,1.4e+02,18
32000,33.8559569,-112.1052407,555.3,1.4e+02,18
33000,33.8559436,-112.1052293,555.3,1.4e+02,18
33000,33.8559304,-112.1052181,555.3,1.4e+02,18
33000,33.8559304,-112.1052181,555.3,1.4e+02,18
33000,33.8559169,-112.105207,555.2,1.4e+02,18
33000,33.8559037,-112.1051958,555.2,1.4e+02,18
33000,33.8558903,-112.1051845,555.2,1.4e+02,18
33000,33.8558636,-112.1051619,555.1,1.4e+02,18
33000,33.8558504,-112.1051506,555.1,1.4e+02,18
33000,33.8558363,-112.1051396,555.1,1.5e+02,18
33000,33.8558227,-112.1051285,555.1,1.5e+02,18
33000,33.8558227,-112.1051285,555.1,1.5e+02,18
34000,33.8558089,-112.1051175,555,1.5e+02,18
34000,33.8557954,-112.1051064,555,1.5e+02,18
34000,33.8557815,-112.1050955,555,1.5e+02,18
34000,33.8557678,-112.1050846,555,1.5e+02,18
34000,33.8557678,-112.1050846,555,1.5e+02,18
34000,33.8557261,-112.1050528,554.9,1.5e+02,18
34000,33.8557122,-112.1050423,554.9,1.5e+02,18
34000,33.8556984,-112.1050317,554.9,1.5e+02,18
34000,33.8556846,-112.1050213,554.9,1.5e+02,18
35000,33.8556706,-112.1050107,554.8,1.5e+02,18
35000,33.8556567,-112.1050002,554.8,1.5e+02,18
35000,33.8556422,-112.1049903,554.7,1.5e+02,18
35000,33.8556281,-112.1049802,554.7,1.5e+02,18
35000,33.8556143,-112.10497,554.7,1.5e+02,18
35000,33.8556003,-112.10496,554.7,1.5e+02,18
35000,33.8556003,-112.10496,554.7,1.5e+02,18
35000,33.8555854,-112.1049495,554.6,1.5e+02,18
35000,33.8555713,-112.1049393,554.6,1.5e+02,18
35000,33.855557,-112.1049297,554.5,1.5e+02,18
35000,33.8555428,-112.1049197,554.5,1.5e+02,18
36000,33.8555279,-112.1049096,554.5,1.5e+02,18
36000,33.8555136,-112.1048995,554.5,1.5e+02,18
36000,33.8554989,-112.1048897,554.4,1.5e+02,19
36000,33.8554844,-112.1048797,554.4,1.5e+02,19
36000,33.8554844,-112.1048797,554.4,1.5e+02,19
36000,33.85544,-112.1048501,554.2,1.5e+02,19
36000,33.8554252,-112.1048403,554.2,1.5e+02,19
36000,33.8554104,-112.1048303,554.1,1.5e+02,19
36000,33.8553956,-112.1048204,554.1,1.5e+02,19
36000,33.8553956,-112.1048204,554.1,1.5e+02,19
37000,33.8553807,-112.1048109,554,1.5e+02,19
37000,33.8553659,-112.1048011,554,1.5e+02,19
37000,33.855351,-112.1047911,554,1.5e+02,19
37000,33.8553211,-112.1047717,553.9,1.5e+02,19
37000,33.8553062,-112.104762,553.9,1.5e+02,19
37000,33.8552912,-112.1047525,553.8,1.5e+02,19
37000,33.8552763,-112.1047428,553.8,1.5e+02,19
37000,33.8552613,-112.1047331,553.7,1.5e+02,19
37000,33.8552463,-112.1047235,553.7,1.5e+02,19
38000,33.8552312,-112.104714,553.7,1.5e+02,19
38000,33.8552162,-112.1047044,553.7,1.5e+02,19
38000,33.8552162,-112.1047044,553.7,1.5e+02,19
38000,33.8552015,-112.1046953,553.6,1.5e+02,19
38000,33.8551866,-112.1046859,553.6,1.5e+02,19
38000,33.8551866,-112.1046859,553.6,1.5e+02,19
38000,33.8551416,-112.1046574,553.4,1.5e+02,19
38000,33.8551267,-112.104648,553.4,1.5e+02,19
38000,33.8551267,-112.104648,553.4,1.5e+02,19
38000,33.8551112,-112.1046388,553.3,1.5e+02,19
39000,33.855081,-112.10462,553.3,1.5e+02,19
39000,33.855066,-112.1046106,553.3,1.5e+02,19
39000,33.855066,-112.1046106,553.3,1.5e+02,19
39000,33.855051,-112.1046009,553.2,1.5e+02,19
39000,33.855036,-112.1045914,553.2,1.5e+02,19
39000,33.8550209,-112.1045821,553.1,1.5e+02,19
39000,33.8550058,-112.1045726,553.1,1.5e+02,19
39000,33.8549903,-112.1045629,553,1.5e+02,19
39000,33.8549752,-112.1045534,553,1.5e+02,19
39000,33.8549599,-112.1045439,552.9,1.5e+02,19
40000,33.8549295,-112.1045249,552.8,1.5e+02,19
40000,33.8549143,-112.1045154,552.8,1.5e+02,19
40000,33.8549143,-112.1045154,552.8,1.5e+02,19
40000,33.8548989,-112.1045057,552.7,1.5e+02,19
40000,33.8548838,-112.1044962,552.7,1.5e+02,19
40000,33.8548684,-112.1044866,552.6,1.5e+02,19
40000,33.854838,-112.1044676,552.5,1.5e+02,19
40000,33.8548229,-112.1044582,552.5,1.5e+02,19
40000,33.8548073,-112.1044484,552.4,1.5e+02,19
40000,33.8547921,-112.1044387,552.4,1.5e+02,19
41000,33.8547768,-112.1044291,552.3,1.5e+02,19
41000,33.8547616,-112.1044195,552.3,1.5e+02,19
41000,33.854746,-112.1044098,552.2,1.5e+02,19
41000,33.8547306,-112.1044001,552.2,1.5e+02,19
41000,33.8547306,-112.1044001,552.2,1.5e+02,19
41000,33.8547151,-112.1043905,552.1,1.5e+02,19
41000,33.8546842,-112.1043713,552.1,1.5e+02,19
41000,33.8546688,-112.1043616,552.1,1.5e+02,19
41000,33.8546531,-112.1043517,551.9,1.5e+02,19
41000,33.8546377,-112.104342,551.9,1.5e+02,19
42000,33.8546218,-112.1043327,551.9,1.5e+02,19
42000,33.8546062,-112.1043232,551.9,1.5e+02,19
42000,33.8546062,-112.1043232,551.9,1.5e+02,19
42000,33.8545908,-112.1043131,551.8,1.5e+02,19
42000,33.8545753,-112.1043033,551.8,1.5e+02,19
42000,33.8545753,-112.1043033,551.8,1.5e+02,19
42000,33.8545283,-112.1042741,551.6,1.5e+02,20
42000,33.8545126,-112.1042643,551.6,1.5e+02,20
42000,33.8544965,-112.1042544,551.6,1.5e+02,20
42000,33.8544807,-112.1042445,551.6,1.5e+02,20
43000,33.8544654,-112.1042348,551.5,1.5e+02,20
43000,33.8544498,-112.104225,551.5,1.5e+02,20
43000,33.8544338,-112.1042153,551.4,1.5e+02,20
43000,33.8544181,-112.1042054,551.4,1.5e+02,20
43000,33.8544025,-112.1041958,551.4,1.5e+02,20
43000,33.8543868,-112.104186,551.4,1.5e+02,20
43000,33.8543711,-112.1041761,551.3,1.5e+02,20
43000,33.8543555,-112.1041663,551.3,1.5e+02,20
43000,33.8543397,-112.1041568,551.3,1.5e+02,20
43000,33.854324,-112.1041471,551.3,1.5e+02,20
44000,33.8543084,-112.1041368,551.2,1.5e+02,20
44000,33.8542927,-112.1041269,551.2,1.5e+02,20
44000,33.8542769,-112.1041172,551.2,1.5e+02,20
44000,33.8542613,-112.1041073,551.2,1.5e+02,20
44000,33.8542458,-112.1040977,551.2,1.5e+02,20
44000,33.8542302,-112.1040879,551.2,1.5e+02,20
44000,33.8542144,-112.1040781,551.1,1.5e+02,20
44000,33.8541988,-112.1040683,551.1,1.5e+02,20
44000,33.8541835,-112.1040587,551.1,1.5e+02,19
44000,33.854168,-112.104049,551.1,1.5e+02,19
45000,33.8541523,-112.1040391,551,1.5e+02,19
45000,33.8541368,-112.1040294,551,1.5e+02,19
45000,33.8541368,-112.1040294,551,1.5e+02,19
45000,33.8541211,-112.1040198,551,1.5e+02,19
45000,33.8540901,-112.1040003,551,1.5e+02,19
45000,33.8540745,-112.1039905,551,1.5e+02,19
45000,33.8540587,-112.1039809,550.9,1.5e+02,20
45000,33.8540431,-112.1039713,550.9,1.5e+02,20
45000,33.8540273,-112.1039612,550.9,1.5e+02,20
45000,33.8540117,-112.1039514,550.9,1.5e+02,20
46000,33.853996,-112.1039418,550.9,1.5e+02,20
46000,33.8539803,-112.103932,550.9,1.5e+02,20
46000,33.8539803,-112.103932,550.9,1.5e+02,20
46000,33.8539644,-112.1039225,550.9,1.5e+02,20
46000,33.8539487,-112.1039127,550.9,1.5e+02,20
46000,33.8539333,-112.103903,550.9,1.5e+02,20
46000,33.8539176,-112.1038933,550.9,1.5e+02,20
46000,33.8539019,-112.1038837,550.9,1.5e+02,20
46000,33.8538706,-112.1038643,550.8,1.5e+02,20
46000,33.8538551,-112.1038546,550.8,1.5e+02,20
46000,33.8538551,-112.1038546,550.8,1.5e+02,20
47000,33.8538393,-112.103845,550.8,1.5e+02,20
47000,33.8538237,-112.1038353,550.8,1.5e+02,20
47000,33.8538082,-112.1038256,550.8,1.5e+02,19
47000,33.8537772,-112.1038066,550.8,1.5e+02,19
47000,33.8537617,-112.103797,550.8,1.5e+02,19
47000,33.8537462,-112.1037875,550.8,1.5e+02,19
47000,33.8537308,-112.1037779,550.8,1.5e+02,19
47000,33.8537154,-112.1037684,550.8,1.5e+02,19
47000,33.8537,-112.1037588,550.8,1.5e+02,19
48000,33.8536846,-112.103749,550.8,1.5e+02,19
48000,33.8536693,-112.1037393,550.8,1.5e+02,19
48000,33.8536693,-112.1037393,550.8,1.5e+02,19
48000,33.8536539,-112.1037302,550.8,1.5e+02,19
48000,33.8536234,-112.1037112,550.8,1.5e+02,19
48000,33.8536083,-112.1037018,550.8,1.5e+02,19
48000,33.8535928,-112.1036923,550.8,1.5e+02,19
48000,33.8535775,-112.1036827,550.8,1.5e+02,19
48000,33.8535624,-112.1036734,550.8,1.5e+02,19
48000,33.8535472,-112.103664,550.8,1.5e+02,19
49000,33.853532,-112.1036543,550.8,1.5e+02,19
49000,33.8535169,-112.1036449,550.8,1.5e+02,19
49000,33.8535169,-112.1036449,550.8,1.5e+02,19
49000,33.8535014,-112.1036354,550.8,1.5e+02,19
49000,33.8534707,-112.1036163,550.8,1.5e+02,19
49000,33.8534554,-112.1036067,550.8,1.5e+02,19
49000,33.8534401,-112.1035971,550.8,1.5e+02,19
49000,33.8534249,-112.1035875,550.8,1.5e+02,19
49000,33.8534249,-112.1035875,550.8,1.5e+02,19
49000,33.8534097,-112.103578,550.8,1.5e+02,19
49000,33.8533945,-112.1035685,550.8,1.5e+02,19
50000,33.8533794,-112.1035585,550.8,1.5e+02,19
50000,33.8533642,-112.1035489,550.8,1.5e+02,19
50000,33.853349,-112.1035393,550.7,1.5e+02,19
50000,33.8533339,-112.1035297,550.7,1.5e+02,19
50000,33.8533339,-112.1035297,550.7,1.5e+02,19
50000,33.8532889,-112.1035005,550.7,1.5e+02,19
50000,33.853274,-112.1034907,550.7,1.5e+02,19
50000,33.8532589,-112.103481,550.7,1.5e+02,19
50000,33.853244,-112.1034713,550.7,1.5e+02,19
51000,33.853229,-112.1034613,550.7,1.5e+02,19
51000,33.8532141,-112.1034514,550.7,1.5e+02,19
51000,33.8531997,-112.1034416,550.7,1.5e+02,19
51000,33.853185,-112.1034317,550.7,1.5e+02,19
51000,33.853185,-112.1034317,550.7,1.5e+02,19
51000,33.8531699,-112.1034218,550.7,1.5e+02,19
51000,33.8531551,-112.1034119,550.7,1.5e+02,19
51000,33.8531407,-112.1034019,550.7,1.5e+02,19
51000,33.8531117,-112.103382,550.7,1.5e+02,19
51000,33.8530973,-112.103372,550.7,1.5e+02,19
52000,33.8530825,-112.1033619,550.7,1.5e+02,19
52000,33.853068,-112.1033519,550.7,1.5e+02,19
52000,33.853068,-112.1033519,550.7,1.5e+02,19
52000,33.8530536,-112.1033421,550.7,1.5e+02,19
52000,33.853025,-112.1033221,550.7,1.5e+02,18
52000,33.8530108,-112.1033121,550.7,1.5e+02,18
52000,33.8529964,-112.1033018,550.6,1.5e+02,18
52000,33.8529822,-112.1032917,550.6,1.5e+02,18
52000,33.8529679,-112.1032815,550.6,1.5e+02,18
52000,33.8529537,-112.1032713,550.6,1.5e+02,18
53000,33.8529394,-112.103261,550.6,1.5e+02,18
53000,33.8529253,-112.1032507,550.6,1.5e+02,18
53000,33.8529109,-112.1032406,550.5,1.5e+02,18
53000,33.8528967,-112.1032302,550.5,1.5e+02,18
53000,33.8528823,-112.1032196,550.5,1.5e+02,19
53000,33.8528681,-112.1032092,550.5,1.5e+02,19
53000,33.8528681,-112.1032092,550.5,1.5e+02,19
53000,33.8528536,-112.1031986,550.5,1.5e+02,19
53000,33.8528394,-112.1031881,550.5,1.5e+02,19
53000,33.8528394,-112.1031881,550.5,1.5e+02,19
53000,33.8528394,-112.1031881,550.5,1.5e+02,19
54000,33.8527964,-112.1031558,550.4,1.5e+02,19
54000,33.8527822,-112.1031449,550.4,1.5e+02,19
54000,33.8527674,-112.1031343,550.4,1.5e+02,19
54000,33.852753,-112.1031234,550.4,1.5e+02,19
54000,33.852753,-112.1031234,550.4,1.5e+02,19
54000,33.8527096,-112.10309,550.4,1.5e+02,19
54000,33.8526952,-112.1030787,550.4,1.5e+02,19
54000,33.8526952,-112.1030787,550.4,1.5e+02,19
54000,33.852681,-112.1030678,550.3,1.5e+02,19
54000,33.8526667,-112.1030568,550.3,1.5e+02,19
55000,33.8526521,-112.1030452,550.3,1.5e+02,19
55000,33.8526377,-112.103034,550.3,1.5e+02,19
55000,33.8526234,-112.1030225,550.3,1.5e+02,19
55000,33.8526091,-112.1030112,550.3,1.5e+02,19
55000,33.8525949,-112.103,550.3,1.5e+02,19
55000,33.8525806,-112.1029887,550.3,1.5e+02,19
55000,33.8525665,-112.1029769,550.3,1.5e+02,19
55000,33.8525524,-112.1029655,550.3,1.5e+02,19
55000,33.8525381,-112.102954,550.2,1.5e+02,19
56000,33.8525099,-112.1029308,550.2,1.5e+02,19
56000,33.8524958,-112.1029192,550.2,1.5e+02,19
56000,33.8524958,-112.1029192,550.2,1.5e+02,19
56000,33.8524817,-112.1029074,550.2,1.4e+02,19
56000,33.8524676,-112.1028957,550.2,1.4e+02,19
56000,33.8524676,-112.1028957,550.2,1.4e+02,19
56000,33.8524676,-112.1028957,550.2,1.4e+02,19
56000,33.8524252,-112.1028602,550.2,1.4e+02,19
56000,33.8524111,-112.1028484,550.2,1.4e+02,19
56000,33.8523968,-112.1028365,550.2,1.4e+02,19
56000,33.8523828,-112.1028247,550.2,1.4e+02,19
57000,33.8523687,-112.1028125,550.1,1.4e+02,19
57000,33.8523547,-112.1028005,550.1,1.4e+02,19
57000,33.8523407,-112.1027884,550.1,1.4e+02,19
57000,33.8523267,-112.1027764,550.1,1.4e+02,19
57000,33.8523129,-112.1027644,550.1,1.4e+02,19
57000,33.852299,-112.1027524,550.1,1.4e+02,19
57000,33.8522851,-112.1027399,550,1.4e+02,19
57000,33.8522712,-112.1027279,550,1.4e+02,19
57000,33.8522575,-112.1027155,550,1.4e+02,19
57000,33.8522437,-112.1027034,550,1.4e+02,19
58000,33.8522301,-112.1026909,549.9,1.4e+02,19
58000,33.8522164,-112.1026786,549.9,1.4e+02,19
58000,33.8522028,-112.1026662,549.9,1.4e+02,19
58000,33.8521893,-112.1026539,549.9,1.4e+02,19
58000,33.8521893,-112.1026539,549.9,1.4e+02,19
58000,33.8521893,-112.1026539,549.9,1.4e+02,19
58000,33.8521481,-112.1026163,549.8,1.4e+02,19
58000,33.8521345,-112.1026039,549.8,1.4e+02,19
58000,33.8521212,-112.1025915,549.7,1.4e+02,19
58000,33.8521077,-112.102579,549.7,1.4e+02,19
59000,33.8520943,-112.1025659,549.7,1.4e+02,19
59000,33.8520808,-112.1025534,549.7,1.4e+02,19
59000,33.8520674,-112.1025407,549.6,1.4e+02,19
59000,33.852054,-112.102528,549.6,1.4e+02,19
59000,33.8520407,-112.1025153,549.6,1.4e+02,19
59000,33.8520274,-112.1025027,549.6,1.4e+02,19
59000,33.8520141,-112.1024898,549.5,1.4e+02,19
59000,33.8520009,-112.102477,549.5,1.4e+02,19
59000,33.8520009,-112.102477,549.5,1.4e+02,19
59000,33.8520009,-112.102477,549.5,1.4e+02,19
0,33.8519612,-112.1024389,549.4,1.4e+02,19
0,33.8519481,-112.1024262,549.4,1.4e+02,19
0,33.851935,-112.1024131,549.4,1.4e+02,19
0,33.851922,-112.1024003,549.4,1.4e+02,19
0,33.851922,-112.1024003,549.4,1.4e+02,19
0,33.851922,-112.1024003,549.4,1.4e+02,19
0,33.8518837,-112.1023624,549.3,1.4e+02,18
0,33.8518709,-112.1023497,549.3,1.4e+02,18
0,33.8518584,-112.1023372,549.2,1.4e+02,18
0,33.8518457,-112.1023246,549.2,1.4e+02,18
1000,33.8518335,-112.102312,549.2,1.4e+02,18
1000,33.851821,-112.1022994,549.2,1.4e+02,18
1000,33.8518089,-112.1022872,549.2,1.4e+02,18
1000,33.8517966,-112.1022747,549.2,1.4e+02,18
1000,33.8517846,-112.1022626,549.1,1.4e+02,18
1000,33.8517726,-112.1022504,549.1,1.4e+02,18
1000,33.8517726,-112.1022504,549.1,1.4e+02,18
1000,33.8517726,-112.1022504,549.1,1.4e+02,18
1000,33.8517364,-112.1022131,549,1.4e+02,18
1000,33.8517244,-112.1022007,549,1.4e+02,18
2000,33.8517125,-112.1021882,549,1.4e+02,18
2000,33.8517007,-112.1021757,549,1.4e+02,18
2000,33.8517007,-112.1021757,549,1.4e+02,18
2000,33.8517007,-112.1021757,549,1.4e+02,18
2000,33.8516653,-112.1021387,548.9,1.4e+02,17
2000,33.8516535,-112.1021263,548.9,1.4e+02,17
2000,33.8516415,-112.1021137,548.9,1.4e+02,17
2000,33.8516297,-112.1021011,548.9,1.4e+02,17
2000,33.8516297,-112.1021011,548.9,1.4e+02,17
2000,33.8516297,-112.1021011,548.9,1.4e+02,17
3000,33.8515954,-112.1020637,548.8,1.4e+02,17
3000,33.8515839,-112.1020512,548.8,1.4e+02,17
3000,33.8515722,-112.1020385,548.7,1.4e+02,17
3000,33.8515608,-112.1020259,548.7,1.4e+02,17
3000,33.8515608,-112.1020259,548.7,1.4e+02,17
3000,33.8515608,-112.1020259,548.7,1.4e+02,17
3000,33.851527,-112.1019882,548.7,1.4e+02,17
3000,33.8515159,-112.1019756,548.7,1.4e+02,17
3000,33.8515159,-112.1019756,548.7,1.4e+02,17
3000,33.8515159,-112.1019756,548.7,1.4e+02,17
4000,33.851482,-112.101938,548.6,1.4e+02,17
4000,33.8514709,-112.1019255,548.6,1.4e+02,17
4000,33.8514709,-112.1019255,548.6,1.4e+02,17
4000,33.8514709,-112.1019255,548.6,1.4e+02,17
4000,33.8514375,-112.1018878,548.5,1.4e+02,17
4000,33.8514264,-112.1018752,548.5,1.4e+02,17
4000,33.8514157,-112.1018625,548.5,1.4e+02,17
4000,33.8514047,-112.10185,548.5,1.4e+02,17
4000,33.8513938,-112.1018371,548.4,1.4e+02,17
4000,33.8513828,-112.1018245,548.4,1.4e+02,17
4000,33.8513828,-112.1018245,548.4,1.4e+02,17
4000,33.8513828,-112.1018245,548.4,1.4e+02,17
5000,33.8513504,-112.1017867,548.4,1.4e+02,17
5000,33.8513397,-112.101774,548.4,1.4e+02,17
5000,33.8513397,-112.101774,548.4,1.4e+02,17
5000,33.8513397,-112.101774,548.4,1.4e+02,17
5000,33.8513079,-112.1017356,548.3,1.4e+02,17
5000,33.8512975,-112.1017227,548.3,1.4e+02,17
5000,33.8512975,-112.1017227,548.3,1.4e+02,17
5000,33.8512975,-112.1017227,548.3,1.4e+02,17
6000,33.8512656,-112.1016849,548.2,1.4e+02,17
6000,33.8512551,-112.1016722,548.2,1.4e+02,17
6000,33.8512449,-112.1016593,548.1,1.4e+02,16
6000,33.8512345,-112.1016466,548.1,1.3e+02,16
6000,33.8512345,-112.1016466,548.1,1.3e+02,16
6000,33.8512345,-112.1016466,548.1,1.3e+02,16
6000,33.8512037,-112.1016081,548.1,1.3e+02,16
6000,33.8511934,-112.1015953,548.1,1.3e+02,16
6000,33.8511833,-112.1015825,548,1.3e+02,16
6000,33.8511731,-112.1015698,548,1.3e+02,16
7000,33.8511631,-112.1015569,548,1.3e+02,16
7000,33.8511529,-112.1015441,548,1.3e+02,16
7000,33.8511431,-112.1015313,547.9,1.3e+02,16
7000,33.8511331,-112.1015184,547.9,1.3e+02,16
7000,33.8511233,-112.1015054,547.9,1.3e+02,16
7000,33.8511033,-112.1014797,547.9,1.3e+02,16
7000,33.8510934,-112.1014668,547.9,1.3e+02,16
7000,33.8510934,-112.1014668,547.9,1.3e+02,16
7000,33.8510839,-112.1014539,547.8,1.3e+02,16
7000,33.8510741,-112.1014411,547.8,1.3e+02,16
8000,33.8510643,-112.1014281,547.8,1.3e+02,16
8000,33.8510545,-112.1014152,547.8,1.3e+02,16
8000,33.8510448,-112.1014021,547.8,1.3e+02,16
8000,33.8510351,-112.1013891,547.8,1.3e+02,16
8000,33.8510351,-112.1013891,547.8,1.3e+02,16
8000,33.8510351,-112.1013891,547.8,1.3e+02,16
8000,33.8510056,-112.1013494,547.7,1.3e+02,16
8000,33.8509958,-112.1013363,547.7,1.3e+02,16
8000,33.850986,-112.1013229,547.7,1.3e+02,16
9000,33.8509664,-112.1012963,547.7,1.3e+02,16
9000,33.8509567,-112.1012829,547.7,1.3e+02,16
9000,33.8509567,-112.1012829,547.7,1.3e+02,16
9000,33.850947,-112.1012696,547.6,1.3e+02,16
9000,33.8509373,-112.1012563,547.6,1.3e+02,16
9000,33.8509277,-112.1012423,547.6,1.3e+02,16
9000,33.850918,-112.1012289,547.6,1.3e+02,16
9000,33.8509083,-112.1012158,547.6,1.3e+02,16
9000,33.8508987,-112.1012023,547.6,1.3e+02,16
9000,33.8508987,-112.1012023,547.6,1.3e+02,16
9000,33.8508987,-112.1012023,547.6,1.3e+02,16
10000,33.85087,-112.1011611,547.5,1.3e+02,17
10000,33.8508603,-112.1011475,547.5,1.3e+02,17
10000,33.8508507,-112.1011336,547.5,1.3e+02,17
10000,33.8508411,-112.1011199,547.5,1.3e+02,17
10000,33.8508315,-112.1011059,547.4,1.3e+02,17
10000,33.850822,-112.101092,547.4,1.3e+02,17
10000,33.850822,-112.101092,547.4,1.3e+02,17
10000,33.850822,-112.101092,547.4,1.3e+02,17
10000,33.8507931,-112.1010498,547.4,1.3e+02,17
10000,33.8507834,-112.1010358,547.4,1.3e+02,17
11000,33.8507741,-112.1010214,547.3,1.3e+02,17
11000,33.8507645,-112.1010074,547.3,1.3e+02,17
11000,33.8507551,-112.1009928,547.3,1.3e+02,17
11000,33.8507457,-112.1009785,547.3,1.3e+02,17
11000,33.8507457,-112.1009785,547.3,1.3e+02,17
11000,33.8507457,-112.1009785,547.3,1.3e+02,17
11000,33.8507173,-112.1009357,547.2,1.3e+02,17
11000,33.8507078,-112.1009214,547.2,1.3e+02,17
11000,33.8506985,-112.1009069,547.2,1.3e+02,17
12000,33.8506799,-112.1008782,547.1,1.3e+02,17
12000,33.8506707,-112.1008638,547.1,1.3e+02,17
12000,33.8506707,-112.1008638,547.1,1.3e+02,17
12000,33.8506613,-112.1008492,547.1,1.3e+02,17
12000,33.850652,-112.1008347,547.1,1.3e+02,17
12000,33.850652,-112.1008347,547.1,1.3e+02,17
12000,33.850652,-112.1008347,547.1,1.3e+02,17
12000,33.8506241,-112.1007908,547.1,1.3e+02,17
12000,33.8506058,-112.1007615,547,1.3e+02,17
12000,33.8505967,-112.1007469,547,1.3e+02,17
12000,33.8505967,-112.1007469,547,1.3e+02,17
13000,33.8505873,-112.1007322,547,1.3e+02,17
13000,33.8505781,-112.1007176,547,1.3e+02,17
13000,33.850569,-112.1007026,547,1.3e+02,17
13000,33.8505598,-112.1006879,547,1.3e+02,17
13000,33.8505598,-112.1006879,547,1.3e+02,17
13000,33.8505598,-112.1006879,547,1.3e+02,17
13000,33.8505326,-112.1006433,546.9,1.3e+02,17
13000,33.8505235,-112.1006285,546.9,1.3e+02,17
13000,33.8505146,-112.1006137,546.9,1.3e+02,17
13000,33.8505057,-112.1005988,546.9,1.3e+02,17
14000,33.8504968,-112.1005841,546.9,1.3e+02,17
14000,33.8504879,-112.1005693,546.9,1.3e+02,17
14000,33.8504879,-112.1005693,546.9,1.3e+02,17
14000,33.8504879,-112.1005693,546.9,1.3e+02,17
14000,33.8504613,-112.1005243,546.9,1.2e+02,17
14000,33.8504524,-112.1005094,546.9,1.3e+02,17
14000,33.8504438,-112.1004942,546.8,1.2e+02,17
14000,33.850435,-112.1004792,546.8,1.2e+02,17
14000,33.850426,-112.1004639,546.8,1.2e+02,17
14000,33.8504172,-112.1004488,546.8,1.2e+02,17
15000,33.8504084,-112.100434,546.9,1.2e+02,17
15000,33.8503996,-112.100419,546.9,1.2e+02,17
15000,33.8503908,-112.1004036,546.9,1.2e+02,17
15000,33.8503821,-112.1003883,546.9,1.2e+02,17
15000,33.8503821,-112.1003883,546.9,1.2e+02,17
15000,33.8503821,-112.1003883,546.9,1.2e+02,17
15000,33.8503563,-112.1003432,546.9,1.2e+02,17
15000,33.8503476,-112.1003281,546.9,1.2e+02,17
15000,33.8503393,-112.100313,546.9,1.2e+02,17
16000,33.8503223,-112.1002827,547,1.2e+02,17
16000,33.8503139,-112.1002675,547,1.2e+02,17
16000,33.8503139,-112.1002675,547,1.2e+02,17
16000,33.8503055,-112.1002527,547,1.2e+02,17
16000,33.8502972,-112.1002375,547,1.2e+02,17
16000,33.8502972,-112.1002375,547,1.2e+02,17
16000,33.8502972,-112.1002375,547,1.2e+02,17
16000,33.8502722,-112.1001922,547.1,1.2e+02,17
16000,33.8502638,-112.100177,547.1,1.2e+02,17
16000,33.8502556,-112.1001621,547.1,1.2e+02,17
16000,33.8502473,-112.100147,547.1,1.2e+02,17
17000,33.8502392,-112.100132,547.1,1.2e+02,17
17000,33.850231,-112.1001169,547.1,1.2e+02,17
17000,33.8502229,-112.1001019,547.1,1.2e+02,17
17000,33.8502148,-112.1000868,547.1,1.2e+02,17
17000,33.8502067,-112.1000715,547.1,1.2e+02,17
17000,33.8501986,-112.1000564,547.1,1.2e+02,17
17000,33.8501905,-112.1000418,547.2,1.2e+02,17
17000,33.8501825,-112.1000268,547.2,1.2e+02,16
17000,33.8501825,-112.1000268,547.2,1.2e+02,16
18000,33.8501585,-112.0999814,547.2,1.2e+02,17
18000,33.8501506,-112.0999662,547.2,1.2e+02,17
18000,33.8501506,-112.0999662,547.2,1.2e+02,17
18000,33.8501429,-112.0999511,547.2,1.2e+02,17
18000,33.8501351,-112.0999358,547.2,1.2e+02,17
18000,33.8501351,-112.0999358,547.2,1.2e+02,17
18000,33.8501116,-112.09989,547.3,1.2e+02,17
18000,33.8501038,-112.0998747,547.3,1.2e+02,17
18000,33.8501038,-112.0998747,547.3,1.2e+02,17
18000,33.8500961,-112.0998598,547.3,1.2e+02,17
18000,33.8500884,-112.0998446,547.3,1.2e+02,17
19000,33.8500806,-112.0998291,547.4,1.2e+02,17
19000,33.8500729,-112.0998138,547.4,1.2e+02,17
19000,33.8500655,-112.0997984,547.4,1.2e+02,16
19000,33.8500578,-112.0997831,547.4,1.2e+02,17
19000,33.8500504,-112.0997682,547.4,1.2e+02,16
19000,33.8500429,-112.099753,547.4,1.2e+02,16
19000,33.8500355,-112.0997379,547.4,1.2e+02,16
