log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,minuteOfYear,msOfMinute,sequenceNumber,updateCount,regionalID,noOfRequest,intersectionID,r1_vehicleID,r1_msgCount,r1_basicVehicleRole,r1_inBoundLaneID,r1_ETA_Minute,r1_ETA_Second,r1_ETA_Duration,r1_priorityRequestStatus,r2_vehicleID,r2_msgCount,r2_basicVehicleRole,r2_inBoundLaneID,r2_ETA_Minute,r2_ETA_Second,r2_ETA_Duration,r2_priorityRequestStatus,r3_vehicleID,r3_msgCount,r3_basicVehicleRole,r3_inBoundLaneID,r3_ETA_Minute,r3_ETA_Second,r3_ETA_Duration,r3_priorityRequestStatus,r4_vehicleID,r4_msgCount,r4_basicVehicleRole,r4_inBoundLaneID,r4_ETA_Minute,r4_ETA_Second,r4_ETA_Duration,r4_priorityRequestStatus,r5_vehicleID,r5_msgCount,r5_basicVehicleRole,r5_inBoundLaneID,r5_ETA_Minute,r5_ETA_Second,r5_ETA_Duration,r5_priorityRequestStatus
2021-03-08 23:57:14.212125,1615247834.212156,2021-03-08 23:57:14.208,1615247834.20818,95037,14000,1,0,0,0,26807
2021-03-08 23:57:19.449990,1615247839.4500043,2021-03-08 23:57:19.448,1615247839.448409,95037,19000,2,0,0,0,26807
2021-03-08 23:57:20.670358,1615247840.6703856,2021-03-08 23:57:20.669,1615247840.669706,95037,20000,3,0,0,0,26807
2021-03-08 23:57:21.061657,1615247841.061669,2021-03-08 23:57:21.61,1615247841.061164,95037,21000,4,0,0,0,26807
2021-03-08 23:57:21.588071,1615247841.5881083,2021-03-08 23:57:21.587,1615247841.587391,95037,21000,5,0,0,0,26807
2021-03-08 23:57:25.737996,1615247845.738021,2021-03-08 23:57:25.734,1615247845.734276,95037,25000,6,0,0,0,26807
2021-03-08 23:57:31.384909,1615247851.384935,2021-03-08 23:57:31.384,1615247851.384341,95037,31000,7,0,0,0,26807
2021-03-08 23:58:15.928754,1615247895.9287684,2021-03-08 23:58:15.928,1615247895.928496,95038,15000,8,0,0,0,26807
2021-03-08 23:58:23.019143,1615247903.0191724,2021-03-08 23:58:23.18,1615247903.018607,95038,23000,9,0,0,0,26807
2021-03-08 23:58:28.163981,1615247908.1640131,2021-03-08 23:58:28.162,1615247908.162933,95038,28000,10,0,0,0,26807
