log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,interval_sec,msg_source,msg_type,msg_count,msg_served,msg_rejected
2021-02-24 00:17:52.295715,1614125872.2956958,2021-02-24 00:17:52.295,1614125872.295076,300.0,market-broadway,SRM,0,0,0
2021-02-24 00:22:52.327416,1614126172.3273976,2021-02-24 00:22:52.326,1614126172.326897,300.0,market-broadway,SRM,0,0,0
2021-02-24 00:27:52.359441,1614126472.3594215,2021-02-24 00:27:52.358,1614126472.358919,300.0,market-broadway,SRM,0,0,0
2021-02-24 00:32:52.395435,1614126772.3954165,2021-02-24 00:32:52.394,1614126772.394919,300.0,market-broadway,SRM,0,0,0
