log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,interval_sec,msg_source,msg_type,msg_count,msg_served,msg_rejected
2021-02-23 23:59:02.758971,1614124742.7589643,2021-02-23 23:59:02.758,1614124742.75876,300.0,market-broadway,SRM,0,0,0
