log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,minuteOfYear,msOfMinute,sequenceNumber,updateCount,regionalID,noOfRequest,intersectionID,r1_vehicleID,r1_msgCount,r1_basicVehicleRole,r1_inBoundLaneID,r1_ETA_Minute,r1_ETA_Second,r1_ETA_Duration,r1_priorityRequestStatus,r2_vehicleID,r2_msgCount,r2_basicVehicleRole,r2_inBoundLaneID,r2_ETA_Minute,r2_ETA_Second,r2_ETA_Duration,r2_priorityRequestStatus,r3_vehicleID,r3_msgCount,r3_basicVehicleRole,r3_inBoundLaneID,r3_ETA_Minute,r3_ETA_Second,r3_ETA_Duration,r3_priorityRequestStatus,r4_vehicleID,r4_msgCount,r4_basicVehicleRole,r4_inBoundLaneID,r4_ETA_Minute,r4_ETA_Second,r4_ETA_Duration,r4_priorityRequestStatus,r5_vehicleID,r5_msgCount,r5_basicVehicleRole,r5_inBoundLaneID,r5_ETA_Minute,r5_ETA_Second,r5_ETA_Duration,r5_priorityRequestStatus
2021-03-08 23:53:53.866393,1615247633.8664184,2021-03-08 23:53:53.865,1615247633.865604,95033,53000,1,0,0,0,26593
2021-03-08 23:53:56.715649,1615247636.7156794,2021-03-08 23:53:56.715,1615247636.715099,95033,56000,2,0,0,0,26593
2021-03-08 23:53:58.315235,1615247638.3152611,2021-03-08 23:53:58.310,1615247638.31031,95033,58000,3,0,0,0,26593
2021-03-08 23:54:01.747690,1615247641.7477117,2021-03-08 23:54:01.746,1615247641.746944,95034,1000,4,0,0,0,26593
2021-03-08 23:54:03.047084,1615247643.0471027,2021-03-08 23:54:03.46,1615247643.046169,95034,3000,5,0,0,0,26593
2021-03-08 23:54:03.959489,1615247643.959519,2021-03-08 23:54:03.958,1615247643.958945,95034,3000,6,0,0,0,26593
2021-03-08 23:54:05.076459,1615247645.0764778,2021-03-08 23:54:05.75,1615247645.075896,95034,5000,7,0,0,0,26593
2021-03-08 23:54:06.488381,1615247646.4883964,2021-03-08 23:54:06.488,1615247646.488092,95034,6000,8,0,0,0,26593
2021-03-08 23:54:12.656209,1615247652.6562343,2021-03-08 23:54:12.649,1615247652.649824,95034,12000,9,0,0,0,26593
2021-03-08 23:54:14.077229,1615247654.0772598,2021-03-08 23:54:14.76,1615247654.07651,95034,14000,10,0,0,0,26593
2021-03-08 23:54:18.206172,1615247658.2062058,2021-03-08 23:54:18.204,1615247658.204397,95034,18000,11,0,0,0,26593
2021-03-08 23:54:22.051467,1615247662.0514963,2021-03-08 23:54:22.50,1615247662.050929,95034,22000,12,0,0,0,26593
2021-03-08 23:54:24.165174,1615247664.1652002,2021-03-08 23:54:24.163,1615247664.163933,95034,24000,13,0,0,0,26593
2021-03-08 23:54:27.298426,1615247667.2984462,2021-03-08 23:54:27.297,1615247667.297299,95034,27000,14,0,0,0,26593
2021-03-08 23:54:29.300833,1615247669.3008647,2021-03-08 23:54:29.298,1615247669.298774,95034,29000,15,0,0,0,26593
2021-03-08 23:54:29.808229,1615247669.8082526,2021-03-08 23:54:29.807,1615247669.807771,95034,29000,16,0,0,0,26593
2021-03-08 23:54:30.095720,1615247670.0957315,2021-03-08 23:54:30.95,1615247670.095408,95034,30000,17,0,0,0,26593
2021-03-08 23:54:34.454566,1615247674.4545977,2021-03-08 23:54:34.453,1615247674.453817,95034,34000,18,0,0,0,26593
