log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,interval_sec,msg_source,msg_type,msg_count,msg_served,msg_rejected
2021-02-23 23:59:03.975730,1614124743.9757118,2021-02-23 23:59:03.975,1614124743.97514,300.0,market-10th,SRM,0,0,0
